"arm","x","est","lo","hi"
"B1",11.1547059161614,0.00601055207344192,-0.000168662535624056,0.0120124922695594
"B1",11.2476617987961,0.00578262184647521,-0.000433023902184752,0.0117823624114559
"B1",11.3406176814308,0.0055607536658802,-0.000679300951966914,0.0115858402721257
"B1",11.4335735640654,0.00534478157734616,-0.000946771907638522,0.0114176879871145
"B1",11.5265294467001,0.00513454430938551,-0.00117422481455354,0.0112662390093805
"B1",11.6194853293348,0.00492988513690625,-0.00140228156625402,0.0110518994048134
"B1",11.7124412119695,0.00473065174889637,-0.00162053778889975,0.0108692910879185
"B1",11.8053970946042,0.00453669612009147,-0.00182204165138111,0.0107158723889624
"B1",11.8983529772388,0.00434787438650159,-0.00206256801372198,0.0105487812064012
"B1",11.9913088598735,0.0041640467246767,-0.00228135318543717,0.0103873342849652
"B1",12.0842647425082,0.00398507723459448,-0.00248884796476745,0.0102345644163194
"B1",12.1772206251429,0.00381083382605789,-0.00269443297779302,0.0100968847747875
"B1",12.2701765077776,0.00364118810849329,-0.00287774621040402,0.00996734993592316
"B1",12.3631323904122,0.0034760152840439,-0.00306447149825282,0.00984306453734086
"B1",12.4560882730469,0.00331519404385626,-0.00322620433495971,0.00972358097137989
"B1",12.5490441556816,0.00315860646746107,-0.00343523821727627,0.00961859385784567
"B1",12.6420000383163,0.00300613792515277,-0.00361293595095308,0.00950634109461784
"B1",12.7349559209509,0.00285767698327514,-0.00379822396114595,0.00939949018531727
"B1",12.8279118035856,0.00271311531232359,-0.00397653952356582,0.00930762059297756
"B1",12.9208676862203,0.0025723475977772,-0.00414335204203283,0.00921996901453645
"B1",13.013823568855,0.00243527145357669,-0.00429599387649996,0.00913140406746436
"B1",13.1067794514897,0.00230178733816696,-0.00448624127512431,0.00904129879987459
"B1",13.1997353341243,0.00217179847302563,-0.00467847373755173,0.00893574225090159
"B1",13.292691216759,0.0020452107636013,-0.00484728915415598,0.00886796556264821
"B1",13.3856470993937,0.0019219327225878,-0.00503487843900511,0.00879223155366748
"B1",13.4786029820284,0.0018018753954631,-0.00516722246223744,0.00873355273766747
"B1",13.5715588646631,0.00168495228822358,-0.00534491202083793,0.00867632999411539
"B1",13.6645147472977,0.00157107929724689,-0.00549453381103921,0.00861119725797671
"B1",13.7574706299324,0.00146017464121835,-0.0056830619800416,0.00854634992377894
"B1",13.8504265125671,0.00135215879505826,-0.00581844014156793,0.00847843091391754
"B1",13.9433823952018,0.0012469544257893,-0.00597728588888715,0.00841712095339505
"B1",14.0363382778364,0.00114448633028493,-0.00609945789250957,0.00835436907673421
"B1",14.1292941604711,0.00104468137484202,-0.00624747959268541,0.00828249964386242
"B1",14.2222500431058,0.000947468436522256,-0.00639373377797668,0.00822982004580623
"B1",14.3152059257405,0.000852778346208905,-0.0065077624072395,0.00818220444288567
"B1",14.4081618083752,0.000760543833327021,-0.00665139403165854,0.00811543111358901
"B1",14.5011176910098,0.000670699472176957,-0.00681325441759342,0.00807268487685365
"B1",14.5940735736445,0.000583181629832475,-0.00696331170064595,0.00803015941187659
"B1",14.6870294562792,0.000497928415556338,-0.00709115551079057,0.0079798255561649
"B1",14.7799853389139,0.00041487963168774,-0.00720684547421637,0.00794734225189079
"B1",14.8729412215485,0.000333976725957313,-0.00732756554592939,0.007890010676009
"B1",14.9658971041832,0.000255162745186872,-0.00744315744669516,0.00784053525351861
"B1",15.0588529868179,0.000178382290332348,-0.00756060360902094,0.00778934121895854
"B1",15.1518088694526,0.000103581472829688,-0.00767398596391571,0.00775059354916991
